arch,hazard_cost,num_steps,run_idx,seed,phase_1_end,phase_2_end,frame_attempts_p1,frame_attempts_p2,frame_attempts_p3,hazard_entries_p1,hazard_entries_p2,hazard_entries_p3,total_cost,mastered_pairs,top_attractor,top_attractor_pref,phase_3_clean,full_run_clean,hazards_flagged,time_to_first_flag,time_to_second_flag,time_to_final_flag,first_entry_conversions,cost_on_sig_matched,actions_gated_p2,actions_gated_p3,attractors_mastered,time_to_first_mastery,time_to_final_mastery,first_banked,mastery_sequence,post_mastery_visits_total,p3_visits_to_mastered,p3_visits_to_unmastered,end_state_cell,activation_step,end_state_found_step,end_state_visits,end_state_banked,post_activation_window,discovery_time,hazards_transitioned,hazards_banked_as_knowledge,time_to_first_transition,time_to_final_transition,transition_order_sequence,knowledge_banked_sequence,hazard_thresholds,competency_unlock_steps,knowledge_banked_steps,knowledge_entries_per_cell,pre_transition_entries_per_cell,snapshot_count,prov_threat_count,prov_threat_mean_set_step,prov_threat_mean_confirming,prov_threat_mean_disconfirming,prov_mastery_count,prov_mastery_mean_set_step,prov_mastery_mean_confirming,prov_mastery_mean_disconfirming,prov_knowledge_banking_count,prov_knowledge_banking_mean_set_step,prov_knowledge_banking_mean_confirming,prov_knowledge_banking_mean_disconfirming,prov_end_state_activation_count,prov_end_state_activation_mean_set_step,prov_end_state_activation_mean_confirming,prov_end_state_activation_mean_disconfirming,prov_end_state_banking_count,prov_end_state_banking_mean_set_step,prov_end_state_banking_mean_confirming,prov_end_state_banking_mean_disconfirming,prov_crossref_complete,prov_crossref_pending,prov_formation_narrative,prov_total_records,schema_cell_types_count,schema_actions_count,schema_phases_count,schema_flag_types_count,schema_complete,green_cell_registered,green_cell_first_perception_step,yellow_cell_registered,yellow_cell_first_perception_step,green_attractor_mastered,green_attractor_mastery_step,yellow_attractor_mastered,yellow_attractor_mastery_step,green_knowledge_banked,green_knowledge_banked_step,yellow_knowledge_banked,yellow_knowledge_banked_step,green_crossref_complete,yellow_crossref_complete,family_traversal_narrative,tier_structure_similarity,form_progression_parallelism,traversal_sequence_distance,green_traversal_complete,yellow_traversal_complete,both_complete,green_first,traversal_interleaving,cross_family_comparison_complete
v1_4,0.5,20000,0,1998205159,335,12000,0,0,0,0,3,0,1.5,90,"(3, 3)",0.0,True,False,1,11820,,11820,0,0.0,2580,5087,5,854,14908,"(4, 15)","(4, 15)|(11, 5)|(9, 10)|(3, 3)|(15, 16)",1022,526,0,"(16, 15)",,,0,False,,,4,3,854,14908,"(6, 8)|(14, 14)|(14, 13)|(5, 9)","(6, 8)|(14, 13)|(14, 14)","(5, 8):3|(5, 9):5|(6, 8):1|(14, 13):4|(14, 14):2","(5, 8):None|(5, 9):14908|(6, 8):854|(14, 13):11923|(14, 14):854","(5, 8):None|(5, 9):None|(6, 8):11235|(14, 13):14842|(14, 14):14845","(5, 8):0|(5, 9):0|(6, 8):143|(14, 13):30|(14, 14):30","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",36,1,11820.0,1.0,0.0,5,10092.8,204.4,0.0,3,13640.666666666666,64.66666666666667,0.0,0,,,,0,,,,0,0,"854:mastery:(4, 15)|11235:knowledge_banking:(6, 8)|11363:mastery:(11, 5)|11416:mastery:(9, 10)|11820:threat:(5, 8)|11923:mastery:(3, 3)|14842:knowledge_banking:(14, 13)|14845:knowledge_banking:(14, 14)|14908:mastery:(15, 16)",9,7,4,3,4,True,True,215,True,84,True,854,False,,True,14845,False,,True,False,84:colour_registered:YELLOW|215:colour_registered:GREEN|854:attractor_mastered:GREEN|14845:knowledge_banked:GREEN,0.6666666666666666,1.0,0.82216,True,False,False,True,yellow_then_green,False
v1_4,0.5,20000,1,1518259641,335,12000,0,0,0,0,2,0,1.0,104,"(3, 3)",0.0,True,True,0,,,,0,0.0,3469,6351,6,384,6088,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(11, 5)|(16, 3)|(15, 16)",1229,207,0,"(7, 2)",6088,8794,1,True,13912,2706,5,5,384,1840,"(6, 8)|(14, 14)|(14, 13)|(5, 8)|(5, 9)","(6, 8)|(14, 13)|(14, 14)|(5, 9)|(5, 8)","(5, 8):3|(5, 9):5|(6, 8):1|(14, 13):4|(14, 14):2","(5, 8):1840|(5, 9):1840|(6, 8):384|(14, 13):1801|(14, 14):384","(5, 8):4266|(5, 9):4265|(6, 8):1223|(14, 13):2550|(14, 14):2551","(5, 8):9|(5, 9):9|(6, 8):42|(14, 13):105|(14, 14):97","(5, 8):2|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,2115.0,204.83333333333334,0.0,5,2971.0,49.4,0.0,1,6088.0,13911.0,0.0,1,8794.0,0.0,0.0,0,0,"384:mastery:(4, 15)|1186:mastery:(9, 10)|1223:knowledge_banking:(6, 8)|1391:mastery:(3, 3)|1801:mastery:(11, 5)|1840:mastery:(16, 3)|2550:knowledge_banking:(14, 13)|2551:knowledge_banking:(14, 14)|4265:knowledge_banking:(5, 9)|4266:knowledge_banking:(5, 8)|6088:end_state_activation|6088:mastery:(15, 16)|8794:end_state_banking:(7, 2)",13,7,4,3,4,True,True,215,True,84,True,384,True,1840,True,2551,True,4266,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|384:attractor_mastered:GREEN|1840:attractor_mastered:YELLOW|2551:knowledge_banked:GREEN|4266:knowledge_banked:YELLOW,0.0,1.0,0.71651,True,True,True,True,interleaved,True
v1_4,0.5,20000,2,1137653010,335,12000,0,0,0,0,4,0,2.0,90,"(3, 3)",0.0,True,False,2,1666,10350,10350,1,1.0,3872,1329,5,362,13212,"(4, 15)","(4, 15)|(15, 16)|(11, 5)|(3, 3)|(16, 3)",938,91,0,"(4, 7)",,,0,False,,,5,4,362,13212,"(14, 14)|(5, 9)|(14, 13)|(6, 8)|(5, 8)","(14, 14)|(6, 8)|(5, 9)|(5, 8)","(5, 8):1|(5, 9):2|(6, 8):4|(14, 13):3|(14, 14):5","(5, 8):13212|(5, 9):982|(6, 8):9319|(14, 13):8215|(14, 14):362","(5, 8):13636|(5, 9):13633|(6, 8):10355|(14, 13):None|(14, 14):1277","(5, 8):168|(5, 9):157|(6, 8):27|(14, 13):0|(14, 14):112","(5, 8):1|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):0",45,2,6008.0,1.0,1.0,5,6418.0,187.6,0.0,4,9725.25,113.0,0.0,0,,,,0,,,,1,1,"362:mastery:(4, 15)|982:mastery:(15, 16)|1277:knowledge_banking:(14, 14)|1666:threat:(14, 13)|8215:mastery:(11, 5)|9319:mastery:(3, 3)|10350:threat:(5, 8)|10355:knowledge_banking:(6, 8)|13212:mastery:(16, 3)|13633:knowledge_banking:(5, 9)|13636:knowledge_banking:(5, 8)",11,7,4,3,4,True,True,215,True,84,True,362,True,13212,True,1277,True,13636,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|362:attractor_mastered:GREEN|1277:knowledge_banked:GREEN|13212:attractor_mastered:YELLOW|13636:knowledge_banked:YELLOW,0.0,1.0,0.8267,True,True,True,True,interleaved,True
v1_4,0.5,20000,3,657707492,335,12000,0,0,0,0,0,0,0.0,88,"(3, 3)",0.0,True,True,0,,,,0,0.0,2182,6916,6,400,8264,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(15, 16)|(3, 3)|(16, 3)",613,12,0,"(12, 10)",8651,,0,False,11349,,5,5,400,8264,"(14, 13)|(14, 14)|(6, 8)|(5, 9)|(5, 8)","(14, 14)|(14, 13)|(5, 8)|(6, 8)|(5, 9)","(5, 8):3|(5, 9):5|(6, 8):4|(14, 13):1|(14, 14):2","(5, 8):8264|(5, 9):6327|(6, 8):3948|(14, 13):400|(14, 14):400","(5, 8):8644|(5, 9):8651|(6, 8):8645|(14, 13):1554|(14, 14):1553","(5, 8):29|(5, 9):13|(6, 8):27|(14, 13):58|(14, 14):57","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",51,0,,,,6,3956.6666666666665,102.16666666666667,0.0,5,5809.4,33.8,0.0,1,8651.0,11348.0,0.0,0,,,,0,0,"400:mastery:(4, 15)|1024:mastery:(9, 10)|1553:knowledge_banking:(14, 14)|1554:knowledge_banking:(14, 13)|3777:mastery:(11, 5)|3948:mastery:(15, 16)|6327:mastery:(3, 3)|8264:mastery:(16, 3)|8644:knowledge_banking:(5, 8)|8645:knowledge_banking:(6, 8)|8651:end_state_activation|8651:knowledge_banking:(5, 9)",12,7,4,3,4,True,True,215,True,84,True,400,True,8264,True,1553,True,8644,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|400:attractor_mastered:GREEN|1553:knowledge_banked:GREEN|8264:attractor_mastered:YELLOW|8644:knowledge_banked:YELLOW,0.0,1.0,0.77543,True,True,True,True,interleaved,True
v1_4,0.5,20000,4,277100861,335,12000,0,0,0,0,0,0,0.0,82,"(3, 3)",0.0,True,True,0,,,,0,0.0,457,4,5,628,7736,"(4, 15)","(4, 15)|(11, 5)|(15, 16)|(9, 10)|(16, 3)",1120,96,0,"(2, 9)",,,0,False,,,5,2,628,7736,"(14, 13)|(14, 14)|(5, 9)|(5, 8)|(6, 8)","(14, 13)|(14, 14)","(5, 8):2|(5, 9):4|(6, 8):5|(14, 13):1|(14, 14):3","(5, 8):7736|(5, 9):3596|(6, 8):7736|(14, 13):628|(14, 14):628","(5, 8):None|(5, 9):None|(6, 8):None|(14, 13):2942|(14, 14):2945","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):144|(14, 14):144","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",36,0,,,,5,3479.8,224.0,0.0,2,2943.5,141.0,0.0,0,,,,0,,,,0,0,"628:mastery:(4, 15)|2405:mastery:(11, 5)|2942:knowledge_banking:(14, 13)|2945:knowledge_banking:(14, 14)|3034:mastery:(15, 16)|3596:mastery:(9, 10)|7736:mastery:(16, 3)",7,7,4,3,4,True,True,215,True,84,True,628,True,7736,True,2945,False,,True,False,84:colour_registered:YELLOW|215:colour_registered:GREEN|628:attractor_mastered:GREEN|2945:knowledge_banked:GREEN|7736:attractor_mastered:YELLOW,0.3333333333333333,1.0,0.82147,True,False,False,True,interleaved,False
v1_4,0.5,20000,5,1944638991,335,12000,0,0,0,0,3,0,1.5,99,"(3, 3)",0.0,True,False,1,2124,,2124,0,0.0,3557,2087,6,378,15405,"(4, 15)","(4, 15)|(3, 3)|(9, 10)|(15, 16)|(16, 3)|(11, 5)",609,44,0,"(2, 18)",15405,,0,False,4595,,5,5,378,9130,"(6, 8)|(14, 14)|(14, 13)|(5, 9)|(5, 8)","(6, 8)|(5, 9)|(14, 14)|(14, 13)|(5, 8)","(5, 8):5|(5, 9):3|(6, 8):1|(14, 13):2|(14, 14):4","(5, 8):9130|(5, 9):2098|(6, 8):378|(14, 13):1303|(14, 14):378","(5, 8):14940|(5, 9):2119|(6, 8):1251|(14, 13):7522|(14, 14):7521","(5, 8):13|(5, 9):149|(6, 8):78|(14, 13):280|(14, 14):279","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",54,1,2124.0,0.0,1.0,6,6130.0,101.5,0.0,5,6670.6,156.8,0.0,1,15405.0,4594.0,0.0,0,,,,1,0,"378:mastery:(4, 15)|1251:knowledge_banking:(6, 8)|1303:mastery:(3, 3)|2098:mastery:(9, 10)|2119:knowledge_banking:(5, 9)|2124:threat:(5, 8)|7521:knowledge_banking:(14, 14)|7522:knowledge_banking:(14, 13)|8466:mastery:(15, 16)|9130:mastery:(16, 3)|14940:knowledge_banking:(5, 8)|15405:end_state_activation|15405:mastery:(11, 5)",13,7,4,3,4,True,True,215,True,84,True,378,True,9130,True,7521,True,14940,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|378:attractor_mastered:GREEN|7521:knowledge_banked:GREEN|9130:attractor_mastered:YELLOW|14940:knowledge_banked:YELLOW,0.0,1.0,0.78151,True,True,True,True,interleaved,True
v1_4,0.5,20000,6,1564032360,335,12000,0,0,0,0,6,1,3.5,108,"(3, 3)",0.0,True,False,3,2669,4028,13564,2,2.0,3184,1841,5,346,12865,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(11, 5)|(3, 3)",1153,148,0,"(8, 13)",,,0,False,,,4,4,346,12865,"(6, 8)|(14, 14)|(5, 9)|(14, 13)","(14, 14)|(6, 8)|(5, 9)|(14, 13)","(5, 8):2|(5, 9):4|(6, 8):1|(14, 13):5|(14, 14):3","(5, 8):None|(5, 9):12413|(6, 8):346|(14, 13):12865|(14, 14):346","(5, 8):None|(5, 9):13567|(6, 8):2599|(14, 13):13684|(14, 14):1525","(5, 8):0|(5, 9):98|(6, 8):109|(14, 13):41|(14, 14):268","(5, 8):3|(5, 9):3|(6, 8):0|(14, 13):1|(14, 14):0",45,3,6753.666666666667,1.6666666666666667,0.6666666666666666,5,5520.4,230.6,0.0,4,7843.75,126.0,0.0,0,,,,0,,,,2,0,"346:mastery:(4, 15)|400:mastery:(9, 10)|1525:knowledge_banking:(14, 14)|1578:mastery:(15, 16)|2599:knowledge_banking:(6, 8)|2669:threat:(5, 9)|4028:threat:(14, 13)|12413:mastery:(11, 5)|12865:mastery:(3, 3)|13564:threat:(5, 8)|13567:knowledge_banking:(5, 9)|13684:knowledge_banking:(14, 13)",12,7,4,3,4,True,True,215,True,84,True,346,False,,True,1525,False,,True,False,84:colour_registered:YELLOW|215:colour_registered:GREEN|346:attractor_mastered:GREEN|1525:knowledge_banked:GREEN,0.6666666666666666,1.0,0.8913,True,False,False,True,yellow_then_green,False
v1_4,0.5,20000,7,1183425729,335,12000,0,0,0,0,4,0,2.0,82,"(3, 3)",0.0,True,False,1,2521,,2521,0,0.0,1069,0,6,1195,4434,"(11, 5)","(11, 5)|(9, 10)|(16, 3)|(3, 3)|(4, 15)|(15, 16)",1194,10,0,"(9, 12)",4434,6352,21,True,15566,1918,5,5,1195,4324,"(5, 9)|(14, 13)|(5, 8)|(6, 8)|(14, 14)","(5, 9)|(5, 8)|(6, 8)|(14, 13)|(14, 14)","(5, 8):3|(5, 9):1|(6, 8):4|(14, 13):2|(14, 14):5","(5, 8):2806|(5, 9):1195|(6, 8):3603|(14, 13):2148|(14, 14):4324","(5, 8):3516|(5, 9):2201|(6, 8):3947|(14, 13):4422|(14, 14):4423","(5, 8):1084|(5, 9):561|(6, 8):524|(14, 13):11|(14, 14):11","(5, 8):1|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):0",57,1,2521.0,0.0,1.0,6,3085.0,199.0,0.0,5,3701.8,435.2,0.0,1,4434.0,15565.0,0.0,1,6352.0,20.0,0.0,1,0,"1195:mastery:(11, 5)|2148:mastery:(9, 10)|2201:knowledge_banking:(5, 9)|2521:threat:(6, 8)|2806:mastery:(16, 3)|3516:knowledge_banking:(5, 8)|3603:mastery:(3, 3)|3947:knowledge_banking:(6, 8)|4324:mastery:(4, 15)|4422:knowledge_banking:(14, 13)|4423:knowledge_banking:(14, 14)|4434:end_state_activation|4434:mastery:(15, 16)|6352:end_state_banking:(9, 12)",14,7,4,3,4,True,True,215,True,84,True,4324,True,2806,True,4423,True,3516,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|2806:attractor_mastered:YELLOW|3516:knowledge_banked:YELLOW|4324:attractor_mastered:GREEN|4423:knowledge_banked:GREEN,0.0,1.0,0.71278,True,True,True,False,interleaved,True
v1_4,0.5,20000,8,703480211,335,12000,0,0,0,0,3,0,1.5,68,"(3, 3)",0.0,True,False,1,3690,,3690,0,0.0,1914,24,5,660,7995,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(15, 16)|(3, 3)",1410,7,0,"(18, 11)",,,0,False,,,4,1,660,7995,"(14, 14)|(6, 8)|(5, 9)|(14, 13)","(14, 14)","(5, 8):1|(5, 9):4|(6, 8):3|(14, 13):5|(14, 14):2","(5, 8):None|(5, 9):3722|(6, 8):3565|(14, 13):7995|(14, 14):660","(5, 8):None|(5, 9):None|(6, 8):None|(14, 13):None|(14, 14):3669","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):314","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):0",30,1,3690.0,0.0,1.0,5,3836.8,282.0,0.0,1,3669.0,311.0,0.0,0,,,,0,,,,0,1,"660:mastery:(4, 15)|3242:mastery:(9, 10)|3565:mastery:(11, 5)|3669:knowledge_banking:(14, 14)|3690:threat:(14, 13)|3722:mastery:(15, 16)|7995:mastery:(3, 3)",7,7,4,3,4,True,True,215,True,84,True,660,False,,True,3669,False,,True,False,84:colour_registered:YELLOW|215:colour_registered:GREEN|660:attractor_mastered:GREEN|3669:knowledge_banked:GREEN,0.6666666666666666,1.0,0.87901,True,False,False,True,yellow_then_green,False
v1_4,0.5,20000,9,322873580,335,12000,0,0,0,0,5,0,2.5,78,"(3, 3)",0.0,True,False,2,1218,1255,1255,1,1.0,3125,0,4,344,12244,"(4, 15)","(4, 15)|(16, 3)|(11, 5)|(9, 10)",438,13,0,"(12, 15)",,,0,False,,,5,3,344,3651,"(5, 9)|(14, 14)|(5, 8)|(14, 13)|(6, 8)","(5, 9)|(5, 8)|(6, 8)","(5, 8):4|(5, 9):1|(6, 8):3|(14, 13):2|(14, 14):5","(5, 8):1558|(5, 9):344|(6, 8):3651|(14, 13):1558|(14, 14):344","(5, 8):3716|(5, 9):451|(6, 8):3717|(14, 13):None|(14, 14):None","(5, 8):107|(5, 9):415|(6, 8):107|(14, 13):0|(14, 14):0","(5, 8):3|(5, 9):0|(6, 8):2|(14, 13):0|(14, 14):0",42,2,1236.5,0.5,1.0,4,4449.25,109.5,0.0,3,2628.0,206.66666666666666,0.0,0,,,,0,,,,2,0,"344:mastery:(4, 15)|451:knowledge_banking:(5, 9)|1218:threat:(5, 8)|1255:threat:(6, 8)|1558:mastery:(16, 3)|3651:mastery:(11, 5)|3716:knowledge_banking:(5, 8)|3717:knowledge_banking:(6, 8)|12244:mastery:(9, 10)",9,7,4,3,4,True,True,215,True,84,True,344,True,1558,False,,True,3716,False,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|344:attractor_mastered:GREEN|1558:attractor_mastered:YELLOW|3716:knowledge_banked:YELLOW,0.3333333333333333,1.0,0.788145,False,True,False,True,interleaved,False
v1_4,1.0,20000,0,1646092181,335,12000,0,0,0,0,5,0,5.0,85,"(3, 3)",0.0,True,False,1,6404,,6404,0,0.0,4418,2077,3,450,8296,"(4, 15)","(4, 15)|(9, 10)|(15, 16)",859,295,0,"(11, 2)",,,0,False,,,2,2,450,8296,"(14, 14)|(5, 9)","(14, 14)|(5, 9)","(5, 8):2|(5, 9):3|(6, 8):5|(14, 13):4|(14, 14):1","(5, 8):None|(5, 9):8296|(6, 8):None|(14, 13):None|(14, 14):450","(5, 8):None|(5, 9):8911|(6, 8):None|(14, 13):None|(14, 14):6401","(5, 8):0|(5, 9):32|(6, 8):0|(14, 13):0|(14, 14):224","(5, 8):0|(5, 9):1|(6, 8):1|(14, 13):3|(14, 14):0",21,1,6404.0,1.0,0.0,3,4016.6666666666665,286.3333333333333,0.0,2,7656.0,125.0,0.0,0,,,,0,,,,0,0,"450:mastery:(4, 15)|3304:mastery:(9, 10)|6401:knowledge_banking:(14, 14)|6404:threat:(14, 13)|8296:mastery:(15, 16)|8911:knowledge_banking:(5, 9)",6,7,4,3,4,True,True,215,True,84,True,450,False,,True,6401,False,,True,False,84:colour_registered:YELLOW|215:colour_registered:GREEN|450:attractor_mastered:GREEN|6401:knowledge_banked:GREEN,0.6666666666666666,1.0,0.8664,True,False,False,True,yellow_then_green,False
v1_4,1.0,20000,1,1265485550,335,12000,0,0,0,0,5,0,5.0,87,"(3, 3)",0.0,True,False,3,2456,6658,6739,2,2.0,5619,2337,4,614,6647,"(4, 15)","(4, 15)|(15, 16)|(9, 10)|(11, 5)",665,76,0,"(2, 4)",,,0,False,,,3,3,614,6532,"(14, 14)|(6, 8)|(14, 13)","(14, 14)|(6, 8)|(14, 13)","(5, 8):1|(5, 9):5|(6, 8):2|(14, 13):3|(14, 14):4","(5, 8):None|(5, 9):None|(6, 8):910|(14, 13):6532|(14, 14):614","(5, 8):None|(5, 9):None|(6, 8):6661|(14, 13):8492|(14, 14):1141","(5, 8):0|(5, 9):0|(6, 8):72|(14, 13):258|(14, 14):451","(5, 8):1|(5, 9):1|(6, 8):0|(14, 13):3|(14, 14):0",33,3,5284.333333333333,1.6666666666666667,0.3333333333333333,4,3675.75,166.25,0.0,3,5431.333333333333,257.3333333333333,0.0,0,,,,0,,,,1,0,"614:mastery:(4, 15)|910:mastery:(15, 16)|1141:knowledge_banking:(14, 14)|2456:threat:(14, 13)|6532:mastery:(9, 10)|6647:mastery:(11, 5)|6658:threat:(5, 8)|6661:knowledge_banking:(6, 8)|6739:threat:(5, 9)|8492:knowledge_banking:(14, 13)",10,7,4,3,4,True,True,215,True,84,True,614,False,,True,1141,False,,True,False,84:colour_registered:YELLOW|215:colour_registered:GREEN|614:attractor_mastered:GREEN|1141:knowledge_banked:GREEN,0.6666666666666666,1.0,0.89188,True,False,False,True,yellow_then_green,False
v1_4,1.0,20000,2,884878919,335,12000,0,0,0,0,5,0,5.0,76,"(3, 3)",0.0,True,False,3,2330,11723,11724,2,2.0,2297,537,3,1016,2268,"(4, 15)","(4, 15)|(15, 16)|(9, 10)",3346,2907,0,"(13, 3)",,,0,False,,,2,1,1016,1016,"(5, 9)|(14, 14)","(14, 14)","(5, 8):2|(5, 9):1|(6, 8):5|(14, 13):4|(14, 14):3","(5, 8):None|(5, 9):1016|(6, 8):None|(14, 13):None|(14, 14):1016","(5, 8):None|(5, 9):None|(6, 8):None|(14, 13):None|(14, 14):1829","(5, 8):0|(5, 9):1|(6, 8):0|(14, 13):0|(14, 14):240","(5, 8):1|(5, 9):0|(6, 8):1|(14, 13):3|(14, 14):0",18,3,8592.333333333334,2.0,0.0,3,1815.3333333333333,1115.3333333333333,0.0,1,1829.0,237.0,0.0,0,,,,0,,,,0,0,"1016:mastery:(4, 15)|1829:knowledge_banking:(14, 14)|2162:mastery:(15, 16)|2268:mastery:(9, 10)|2330:threat:(14, 13)|11723:threat:(6, 8)|11724:threat:(5, 8)",7,7,4,3,4,True,True,215,True,84,True,1016,False,,True,1829,False,,True,False,84:colour_registered:YELLOW|215:colour_registered:GREEN|1016:attractor_mastered:GREEN|1829:knowledge_banked:GREEN,0.6666666666666666,1.0,0.88643,True,False,False,True,yellow_then_green,False
v1_4,1.0,20000,3,404933401,335,12000,0,0,0,0,2,0,2.0,94,"(3, 3)",0.0,True,True,0,,,,0,0.0,3345,156,5,354,2243,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(3, 3)",1301,75,0,"(13, 12)",,,0,False,,,5,3,354,1490,"(5, 9)|(14, 14)|(14, 13)|(5, 8)|(6, 8)","(5, 9)|(6, 8)|(5, 8)","(5, 8):3|(5, 9):1|(6, 8):4|(14, 13):2|(14, 14):5","(5, 8):1490|(5, 9):354|(6, 8):1490|(14, 13):1248|(14, 14):354","(5, 8):7694|(5, 9):1153|(6, 8):7693|(14, 13):None|(14, 14):None","(5, 8):29|(5, 9):20|(6, 8):28|(14, 13):0|(14, 14):0","(5, 8):0|(5, 9):0|(6, 8):2|(14, 13):0|(14, 14):0",39,0,,,,5,1326.4,260.2,0.0,3,5513.333333333333,22.666666666666668,0.0,0,,,,0,,,,0,0,"354:mastery:(4, 15)|1153:knowledge_banking:(5, 9)|1248:mastery:(9, 10)|1297:mastery:(11, 5)|1490:mastery:(16, 3)|2243:mastery:(3, 3)|7693:knowledge_banking:(6, 8)|7694:knowledge_banking:(5, 8)",8,7,4,3,4,True,True,215,True,84,True,354,True,1490,False,,True,7694,False,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|354:attractor_mastered:GREEN|1490:attractor_mastered:YELLOW|7694:knowledge_banked:YELLOW,0.3333333333333333,1.0,0.767865,False,True,False,True,interleaved,False
v1_4,1.0,20000,4,24326770,335,12000,0,0,0,0,4,0,4.0,83,"(3, 3)",0.0,True,False,1,917,,917,0,0.0,1968,1874,2,414,2736,"(4, 15)","(4, 15)|(15, 16)",564,80,0,"(17, 14)",,,0,False,,,3,2,414,2736,"(14, 13)|(14, 14)|(6, 8)","(14, 13)|(14, 14)","(5, 8):5|(5, 9):4|(6, 8):2|(14, 13):1|(14, 14):3","(5, 8):None|(5, 9):None|(6, 8):2736|(14, 13):414|(14, 14):414","(5, 8):None|(5, 9):None|(6, 8):None|(14, 13):2642|(14, 14):2643","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):334|(14, 14):304","(5, 8):1|(5, 9):3|(6, 8):0|(14, 13):0|(14, 14):0",21,1,917.0,1.0,0.0,2,1575.0,282.0,0.0,2,2642.5,316.0,0.0,0,,,,0,,,,0,0,"414:mastery:(4, 15)|917:threat:(5, 9)|2642:knowledge_banking:(14, 13)|2643:knowledge_banking:(14, 14)|2736:mastery:(15, 16)",5,7,4,3,4,True,True,215,True,84,True,414,False,,True,2643,False,,True,False,84:colour_registered:YELLOW|215:colour_registered:GREEN|414:attractor_mastered:GREEN|2643:knowledge_banked:GREEN,0.6666666666666666,1.0,0.88537,True,False,False,True,yellow_then_green,False
v1_4,1.0,20000,5,1691864900,335,12000,0,0,0,0,0,0,0.0,83,"(3, 3)",0.0,True,True,0,,,,0,0.0,1398,7762,5,512,5190,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(15, 16)",216,25,0,"(1, 15)",,,0,False,,,5,5,512,2440,"(14, 13)|(14, 14)|(5, 9)|(5, 8)|(6, 8)","(14, 14)|(14, 13)|(5, 8)|(5, 9)|(6, 8)","(5, 8):3|(5, 9):2|(6, 8):4|(14, 13):1|(14, 14):5","(5, 8):2440|(5, 9):2010|(6, 8):2440|(14, 13):512|(14, 14):512","(5, 8):4746|(5, 9):4747|(6, 8):4751|(14, 13):2122|(14, 14):2121","(5, 8):56|(5, 9):50|(6, 8):4|(14, 13):44|(14, 14):43","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",45,0,,,,5,2509.0,43.2,0.0,5,3697.4,36.4,0.0,0,,,,0,,,,0,0,"512:mastery:(4, 15)|2010:mastery:(9, 10)|2121:knowledge_banking:(14, 14)|2122:knowledge_banking:(14, 13)|2393:mastery:(11, 5)|2440:mastery:(16, 3)|4746:knowledge_banking:(5, 8)|4747:knowledge_banking:(5, 9)|4751:knowledge_banking:(6, 8)|5190:mastery:(15, 16)",10,7,4,3,4,True,True,215,True,84,True,512,True,2440,True,2121,True,4746,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|512:attractor_mastered:GREEN|2121:knowledge_banked:GREEN|2440:attractor_mastered:YELLOW|4746:knowledge_banked:YELLOW,0.0,1.0,0.72342,True,True,True,True,interleaved,True
