arch,hazard_cost,num_steps,run_idx,seed,green_colour_cell_coord,green_attractor_coord,green_hazard_coord,green_cell_registered,green_cell_first_perception_step,green_cell_first_perception_mode,green_attractor_mastered,green_attractor_mastery_step,green_attractor_colour,green_attractor_form,green_knowledge_banked,green_knowledge_banked_step,green_knowledge_colour,green_knowledge_form,green_crossref_complete,green_crossref_flag_id,yellow_colour_cell_coord,yellow_attractor_coord,yellow_hazard_coord,yellow_cell_registered,yellow_cell_first_perception_step,yellow_cell_first_perception_mode,yellow_attractor_mastered,yellow_attractor_mastery_step,yellow_attractor_colour,yellow_attractor_form,yellow_knowledge_banked,yellow_knowledge_banked_step,yellow_knowledge_colour,yellow_knowledge_form,yellow_crossref_complete,yellow_crossref_flag_id,family_traversal_narrative
v1_3,0.5,320000,9,1221561499,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,26299,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,3714,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|922:attractor_mastered:GREEN|2218:attractor_mastered:YELLOW|3714:knowledge_banked:YELLOW|26299:knowledge_banked:GREEN
v1_3,1.0,320000,0,496635339,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1583,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,48638,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|424:attractor_mastered:GREEN|1583:knowledge_banked:GREEN|45008:attractor_mastered:YELLOW|48638:knowledge_banked:YELLOW
v1_3,1.0,320000,1,16689821,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,9685,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,91822,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|370:attractor_mastered:GREEN|9685:knowledge_banked:GREEN|91538:attractor_mastered:YELLOW|91822:knowledge_banked:YELLOW
v1_3,1.0,320000,2,1783566838,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1733,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,45922,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|384:attractor_mastered:GREEN|1733:knowledge_banked:GREEN|38506:attractor_mastered:YELLOW|45922:knowledge_banked:YELLOW
v1_3,1.0,320000,3,1303621320,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,8797,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,48658,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1592:attractor_mastered:GREEN|8797:knowledge_banked:GREEN|47938:attractor_mastered:YELLOW|48658:knowledge_banked:YELLOW
v1_3,1.0,320000,4,923014689,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1951,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,40302,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|486:attractor_mastered:GREEN|1951:knowledge_banked:GREEN|39480:attractor_mastered:YELLOW|40302:knowledge_banked:YELLOW
v1_3,1.0,320000,5,542408058,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,85041,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,13440,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|12570:attractor_mastered:YELLOW|13440:knowledge_banked:YELLOW|43248:attractor_mastered:GREEN|85041:knowledge_banked:GREEN
v1_3,1.0,320000,6,62462540,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,21867,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,21996,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|346:attractor_mastered:GREEN|6418:attractor_mastered:YELLOW|21867:knowledge_banked:GREEN|21996:knowledge_banked:YELLOW
v1_3,1.0,320000,7,1829339557,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,19347,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,13420,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|508:attractor_mastered:GREEN|1342:attractor_mastered:YELLOW|13420:knowledge_banked:YELLOW|19347:knowledge_banked:GREEN
v1_3,1.0,320000,8,1349394039,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,10583,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,4926,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|380:attractor_mastered:GREEN|1274:attractor_mastered:YELLOW|4926:knowledge_banked:YELLOW|10583:knowledge_banked:GREEN
v1_3,1.0,320000,9,968787408,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,4781,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,8252,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|352:attractor_mastered:GREEN|1612:attractor_mastered:YELLOW|4781:knowledge_banked:GREEN|8252:knowledge_banked:YELLOW
v1_3,2.0,320000,0,271697600,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,8077,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,108064,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|670:attractor_mastered:GREEN|8077:knowledge_banked:GREEN|106606:attractor_mastered:YELLOW|108064:knowledge_banked:YELLOW
v1_3,2.0,320000,1,1939235730,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1089,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,24022,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|896:attractor_mastered:GREEN|1089:knowledge_banked:GREEN|22278:attractor_mastered:YELLOW|24022:knowledge_banked:YELLOW
v1_3,2.0,320000,2,1558629099,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1299,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,20850,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|926:attractor_mastered:GREEN|1299:knowledge_banked:GREEN|18380:attractor_mastered:YELLOW|20850:knowledge_banked:YELLOW
v1_3,2.0,320000,3,1178022468,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,11531,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,13262,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|384:attractor_mastered:GREEN|10808:attractor_mastered:YELLOW|11531:knowledge_banked:GREEN|13262:knowledge_banked:YELLOW
v1_3,2.0,320000,4,698076950,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,14623,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,9468,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|496:attractor_mastered:GREEN|9020:attractor_mastered:YELLOW|9468:knowledge_banked:YELLOW|14623:knowledge_banked:GREEN
v1_3,2.0,320000,5,317470319,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1639,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,1816,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|424:attractor_mastered:GREEN|1238:attractor_mastered:YELLOW|1639:knowledge_banked:GREEN|1816:knowledge_banked:YELLOW
v1_3,2.0,320000,6,1985008449,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,92269,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,33946,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|10922:attractor_mastered:YELLOW|33946:knowledge_banked:YELLOW|91566:attractor_mastered:GREEN|92269:knowledge_banked:GREEN
v1_3,2.0,320000,7,1604401818,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,2201,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,11178,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|970:attractor_mastered:GREEN|2201:knowledge_banked:GREEN|9176:attractor_mastered:YELLOW|11178:knowledge_banked:YELLOW
v1_3,2.0,320000,8,1124456300,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,15573,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,77852,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|418:attractor_mastered:GREEN|15573:knowledge_banked:GREEN|53528:attractor_mastered:YELLOW|77852:knowledge_banked:YELLOW
v1_3,2.0,320000,9,743849669,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,13111,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,22002,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|864:attractor_mastered:GREEN|13111:knowledge_banked:GREEN|18438:attractor_mastered:YELLOW|22002:knowledge_banked:YELLOW
v1_3,5.0,320000,0,853186608,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,4419,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,7804,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|372:attractor_mastered:GREEN|3258:attractor_mastered:YELLOW|4419:knowledge_banked:GREEN|7804:knowledge_banked:YELLOW
v1_3,5.0,320000,1,472579977,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,3833,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5884,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|2420:attractor_mastered:GREEN|3833:knowledge_banked:GREEN|5280:attractor_mastered:YELLOW|5884:knowledge_banked:YELLOW
v1_3,5.0,320000,2,2140118107,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,10333,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,22134,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|480:attractor_mastered:GREEN|10333:knowledge_banked:GREEN|20772:attractor_mastered:YELLOW|22134:knowledge_banked:YELLOW
v1_3,5.0,320000,3,1759511476,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,825,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,32910,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|366:attractor_mastered:GREEN|825:knowledge_banked:GREEN|5716:attractor_mastered:YELLOW|32910:knowledge_banked:YELLOW
v1_3,5.0,320000,4,1378904845,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,147187,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,4268,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1102:attractor_mastered:YELLOW|4268:knowledge_banked:YELLOW|146430:attractor_mastered:GREEN|147187:knowledge_banked:GREEN
v1_3,5.0,320000,5,898959327,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1523,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,7330,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|402:attractor_mastered:GREEN|1523:knowledge_banked:GREEN|6778:attractor_mastered:YELLOW|7330:knowledge_banked:YELLOW
v1_3,5.0,320000,6,518352696,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1601,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5984,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|642:attractor_mastered:GREEN|1601:knowledge_banked:GREEN|5388:attractor_mastered:YELLOW|5984:knowledge_banked:YELLOW
v1_3,5.0,320000,7,38407178,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1015,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,77304,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|662:attractor_mastered:GREEN|1015:knowledge_banked:GREEN|77222:attractor_mastered:YELLOW|77304:knowledge_banked:YELLOW
v1_3,5.0,320000,8,1805284195,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1465,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,12228,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|352:attractor_mastered:GREEN|1465:knowledge_banked:GREEN|1840:attractor_mastered:YELLOW|12228:knowledge_banked:YELLOW
v1_3,5.0,320000,9,1325338677,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,3915,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,26890,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|388:attractor_mastered:GREEN|3915:knowledge_banked:GREEN|16114:attractor_mastered:YELLOW|26890:knowledge_banked:YELLOW
v1_3,10.0,320000,0,565380326,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,7597,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,25582,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1000:attractor_mastered:GREEN|6324:attractor_mastered:YELLOW|7597:knowledge_banked:GREEN|25582:knowledge_banked:YELLOW
v1_3,10.0,320000,1,184773695,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,9061,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,29912,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1858:attractor_mastered:GREEN|9061:knowledge_banked:GREEN|29356:attractor_mastered:YELLOW|29912:knowledge_banked:YELLOW
v1_3,10.0,320000,2,1852311825,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,10927,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,3672,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|362:attractor_mastered:GREEN|3078:attractor_mastered:YELLOW|3672:knowledge_banked:YELLOW|10927:knowledge_banked:GREEN
v1_3,10.0,320000,3,1471705194,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,20399,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,17670,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|374:attractor_mastered:GREEN|12040:attractor_mastered:YELLOW|17670:knowledge_banked:YELLOW|20399:knowledge_banked:GREEN
v1_3,10.0,320000,4,1091098563,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,30077,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,14602,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1434:attractor_mastered:YELLOW|14602:knowledge_banked:YELLOW|27024:attractor_mastered:GREEN|30077:knowledge_banked:GREEN
v1_3,10.0,320000,5,611153045,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,18885,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,112368,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1358:attractor_mastered:GREEN|18885:knowledge_banked:GREEN|88838:attractor_mastered:YELLOW|112368:knowledge_banked:YELLOW
v1_3,10.0,320000,6,230546414,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,32607,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,30006,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|354:attractor_mastered:GREEN|28228:attractor_mastered:YELLOW|30006:knowledge_banked:YELLOW|32607:knowledge_banked:GREEN
v1_3,10.0,320000,7,1898084544,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,4589,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5106,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1618:attractor_mastered:GREEN|2220:attractor_mastered:YELLOW|4589:knowledge_banked:GREEN|5106:knowledge_banked:YELLOW
v1_3,10.0,320000,8,1517477913,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,4669,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,17600,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|342:attractor_mastered:GREEN|4669:knowledge_banked:GREEN|13960:attractor_mastered:YELLOW|17600:knowledge_banked:YELLOW
v1_3,10.0,320000,9,1037532395,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,15929,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,2166,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1224:attractor_mastered:YELLOW|2166:knowledge_banked:YELLOW|9854:attractor_mastered:GREEN|15929:knowledge_banked:GREEN
