arch,hazard_cost,num_steps,run_idx,seed,phase_1_end,phase_2_end,frame_attempts_p1,frame_attempts_p2,frame_attempts_p3,hazard_entries_p1,hazard_entries_p2,hazard_entries_p3,total_cost,mastered_pairs,top_attractor,top_attractor_pref,phase_3_clean,full_run_clean,hazards_flagged,time_to_first_flag,time_to_second_flag,time_to_final_flag,first_entry_conversions,cost_on_sig_matched,actions_gated_p2,actions_gated_p3,attractors_mastered,time_to_first_mastery,time_to_final_mastery,first_banked,mastery_sequence,post_mastery_visits_total,p3_visits_to_mastered,p3_visits_to_unmastered,end_state_cell,activation_step,end_state_found_step,end_state_visits,end_state_banked,post_activation_window,discovery_time,hazards_transitioned,hazards_banked_as_knowledge,time_to_first_transition,time_to_final_transition,transition_order_sequence,knowledge_banked_sequence,hazard_thresholds,competency_unlock_steps,knowledge_banked_steps,knowledge_entries_per_cell,pre_transition_entries_per_cell,snapshot_count,prov_threat_count,prov_threat_mean_set_step,prov_threat_mean_confirming,prov_threat_mean_disconfirming,prov_mastery_count,prov_mastery_mean_set_step,prov_mastery_mean_confirming,prov_mastery_mean_disconfirming,prov_knowledge_banking_count,prov_knowledge_banking_mean_set_step,prov_knowledge_banking_mean_confirming,prov_knowledge_banking_mean_disconfirming,prov_end_state_activation_count,prov_end_state_activation_mean_set_step,prov_end_state_activation_mean_confirming,prov_end_state_activation_mean_disconfirming,prov_end_state_banking_count,prov_end_state_banking_mean_set_step,prov_end_state_banking_mean_confirming,prov_end_state_banking_mean_disconfirming,prov_crossref_complete,prov_crossref_pending,prov_formation_narrative,prov_total_records,schema_cell_types_count,schema_actions_count,schema_phases_count,schema_flag_types_count,schema_complete
v1_2,2.0,160000,6,1985008449,331,96000,0,0,0,0,7,0,14.0,428,"(3, 3)",0.0,True,False,4,626,5267,17044,3,3.0,24002,887,6,818,64954,"(15, 16)","(15, 16)|(9, 10)|(11, 5)|(16, 3)|(3, 3)|(4, 15)",6391,2589,0,"(2, 2)",64954,65139,1114,True,95046,185,5,5,818,17363,"(5, 9)|(14, 14)|(6, 8)|(14, 13)|(5, 8)","(14, 13)|(14, 14)|(6, 8)|(5, 9)|(5, 8)","(5, 8):5|(5, 9):1|(6, 8):3|(14, 13):4|(14, 14):2","(5, 8):17363|(5, 9):818|(6, 8):10601|(14, 13):10634|(14, 14):10446","(5, 8):21106|(5, 9):17065|(6, 8):17049|(14, 13):13072|(14, 14):13073","(5, 8):1439|(5, 9):311|(6, 8):423|(14, 13):520|(14, 14):315","(5, 8):1|(5, 9):0|(6, 8):1|(14, 13):3|(14, 14):2",66,4,8347.5,1.5,1.0,6,19136.0,1065.1666666666667,0.0,5,16273.0,598.6,0.0,1,64954.0,95045.0,0.0,1,65139.0,1113.0,0.0,4,0,"626:threat:(14, 13)|818:mastery:(15, 16)|5267:threat:(14, 14)|10446:mastery:(9, 10)|10453:threat:(6, 8)|10601:mastery:(11, 5)|10634:mastery:(16, 3)|13072:knowledge_banking:(14, 13)|13073:knowledge_banking:(14, 14)|17044:threat:(5, 8)|17049:knowledge_banking:(6, 8)|17065:knowledge_banking:(5, 9)|17363:mastery:(3, 3)|21106:knowledge_banking:(5, 8)|64954:end_state_activation|64954:mastery:(4, 15)|65139:end_state_banking:(2, 2)",17,6,4,3,4,True
v1_2,2.0,160000,7,1604401818,331,96000,0,0,0,0,6,0,12.0,420,"(3, 3)",0.0,True,False,0,,,,0,0.0,9369,321,6,966,9898,"(4, 15)","(4, 15)|(15, 16)|(9, 10)|(3, 3)|(11, 5)|(16, 3)",3429,161,0,"(15, 7)",18810,19371,971,True,141190,561,5,5,966,8785,"(5, 9)|(6, 8)|(14, 14)|(5, 8)|(14, 13)","(6, 8)|(5, 9)|(14, 13)|(14, 14)|(5, 8)","(5, 8):4|(5, 9):1|(6, 8):2|(14, 13):5|(14, 14):3","(5, 8):6453|(5, 9):966|(6, 8):2198|(14, 13):8785|(14, 14):5838","(5, 8):18810|(5, 9):5859|(6, 8):5853|(14, 13):8918|(14, 14):8921","(5, 8):521|(5, 9):1199|(6, 8):276|(14, 13):1101|(14, 14):327","(5, 8):2|(5, 9):0|(6, 8):0|(14, 13):2|(14, 14):2",54,0,,,,6,5689.666666666667,571.5,0.0,5,9672.2,681.8,0.0,1,18810.0,141189.0,0.0,1,19371.0,970.0,0.0,0,0,"966:mastery:(4, 15)|2198:mastery:(15, 16)|5838:mastery:(9, 10)|5853:knowledge_banking:(6, 8)|5859:knowledge_banking:(5, 9)|6453:mastery:(3, 3)|8785:mastery:(11, 5)|8918:knowledge_banking:(14, 13)|8921:knowledge_banking:(14, 14)|9898:mastery:(16, 3)|18810:end_state_activation|18810:knowledge_banking:(5, 8)|19371:end_state_banking:(15, 7)",13,6,4,3,4,True
v1_2,2.0,160000,8,1124456300,331,96000,0,0,0,0,3,0,6.0,457,"(3, 3)",0.0,True,False,1,6993,,6993,0,0.0,17246,432,6,414,40314,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(11, 5)|(15, 16)|(16, 3)",5351,616,0,"(17, 14)",40314,43988,188,True,119686,3674,5,5,414,15880,"(5, 8)|(5, 9)|(14, 14)|(6, 8)|(14, 13)","(5, 9)|(5, 8)|(6, 8)|(14, 14)|(14, 13)","(5, 8):1|(5, 9):2|(6, 8):4|(14, 13):5|(14, 14):3","(5, 8):414|(5, 9):4460|(6, 8):10393|(14, 13):15880|(14, 14):5559","(5, 8):5508|(5, 9):5507|(6, 8):10549|(14, 13):16114|(14, 14):16113","(5, 8):922|(5, 9):1105|(6, 8):2094|(14, 13):377|(14, 14):1164","(5, 8):0|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):0",57,1,6993.0,0.0,1.0,6,12836.666666666666,891.8333333333334,0.0,5,10758.2,1129.4,0.0,1,40314.0,119685.0,0.0,1,43988.0,187.0,0.0,1,0,"414:mastery:(4, 15)|4460:mastery:(9, 10)|5507:knowledge_banking:(5, 9)|5508:knowledge_banking:(5, 8)|5559:mastery:(3, 3)|6993:threat:(6, 8)|10393:mastery:(11, 5)|10549:knowledge_banking:(6, 8)|15880:mastery:(15, 16)|16113:knowledge_banking:(14, 14)|16114:knowledge_banking:(14, 13)|40314:end_state_activation|40314:mastery:(16, 3)|43988:end_state_banking:(17, 14)",14,6,4,3,4,True
v1_2,2.0,160000,9,743849669,331,96000,0,0,0,0,2,0,4.0,413,"(3, 3)",0.0,True,True,0,,,,0,0.0,22689,4133,6,860,39262,"(4, 15)","(4, 15)|(3, 3)|(11, 5)|(16, 3)|(15, 16)|(9, 10)",5104,867,0,"(6, 12)",39262,40143,6,True,120738,881,5,5,860,7812,"(14, 14)|(5, 8)|(5, 9)|(6, 8)|(14, 13)","(14, 14)|(14, 13)|(5, 8)|(5, 9)|(6, 8)","(5, 8):2|(5, 9):3|(6, 8):4|(14, 13):5|(14, 14):1","(5, 8):2025|(5, 9):3575|(6, 8):3614|(14, 13):7812|(14, 14):860","(5, 8):14846|(5, 9):14847|(6, 8):14851|(14, 13):10040|(14, 14):6729","(5, 8):601|(5, 9):554|(6, 8):661|(14, 13):535|(14, 14):46","(5, 8):0|(5, 9):1|(6, 8):0|(14, 13):1|(14, 14):0",54,0,,,,6,9524.666666666666,850.6666666666666,0.0,5,12262.6,476.4,0.0,1,39262.0,120737.0,0.0,1,40143.0,5.0,0.0,0,0,"860:mastery:(4, 15)|2025:mastery:(3, 3)|3575:mastery:(11, 5)|3614:mastery:(16, 3)|6729:knowledge_banking:(14, 14)|7812:mastery:(15, 16)|10040:knowledge_banking:(14, 13)|14846:knowledge_banking:(5, 8)|14847:knowledge_banking:(5, 9)|14851:knowledge_banking:(6, 8)|39262:end_state_activation|39262:mastery:(9, 10)|40143:end_state_banking:(6, 12)",13,6,4,3,4,True
v1_2,5.0,160000,0,853186608,331,96000,0,0,0,0,1,0,5.0,417,"(3, 3)",0.0,True,True,0,,,,0,0.0,14733,29127,6,368,53715,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(15, 16)|(3, 3)",4617,135,0,"(5, 12)",53835,53886,774,True,106165,51,5,5,368,7996,"(14, 14)|(6, 8)|(5, 8)|(14, 13)|(5, 9)","(6, 8)|(14, 13)|(14, 14)|(5, 8)|(5, 9)","(5, 8):3|(5, 9):5|(6, 8):2|(14, 13):4|(14, 14):1","(5, 8):2807|(5, 9):7996|(6, 8):900|(14, 13):3254|(14, 14):368","(5, 8):53832|(5, 9):53835|(6, 8):2179|(14, 13):4412|(14, 14):4413","(5, 8):901|(5, 9):371|(6, 8):243|(14, 13):519|(14, 14):703","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):1|(14, 14):0",54,0,,,,6,11506.666666666666,769.5,0.0,5,23734.2,544.4,0.0,1,53835.0,106164.0,0.0,1,53886.0,773.0,0.0,0,0,"368:mastery:(4, 15)|900:mastery:(9, 10)|2179:knowledge_banking:(6, 8)|2807:mastery:(11, 5)|3254:mastery:(16, 3)|4412:knowledge_banking:(14, 13)|4413:knowledge_banking:(14, 14)|7996:mastery:(15, 16)|53715:mastery:(3, 3)|53832:knowledge_banking:(5, 8)|53835:end_state_activation|53835:knowledge_banking:(5, 9)|53886:end_state_banking:(5, 12)",13,6,4,3,4,True
v1_2,5.0,160000,1,472579977,331,96000,0,0,0,0,7,0,35.0,429,"(3, 3)",0.0,True,False,3,784,1587,1637,2,2.0,14455,58,5,464,22260,"(9, 10)","(9, 10)|(11, 5)|(15, 16)|(3, 3)|(16, 3)",4821,703,0,"(3, 10)",,,0,False,,,5,5,464,22260,"(5, 9)|(5, 8)|(14, 13)|(6, 8)|(14, 14)","(5, 9)|(14, 13)|(5, 8)|(6, 8)|(14, 14)","(5, 8):2|(5, 9):1|(6, 8):4|(14, 13):3|(14, 14):5","(5, 8):947|(5, 9):464|(6, 8):16633|(14, 13):1574|(14, 14):22260","(5, 8):1642|(5, 9):475|(6, 8):17155|(14, 13):1592|(14, 14):23229","(5, 8):604|(5, 9):903|(6, 8):1172|(14, 13):554|(14, 14):1150","(5, 8):3|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):1",54,3,1336.0,1.0,1.0,5,8375.6,964.2,0.0,5,8818.6,873.6,0.0,0,,,,0,,,,3,0,"464:mastery:(9, 10)|475:knowledge_banking:(5, 9)|784:threat:(5, 8)|947:mastery:(11, 5)|1574:mastery:(15, 16)|1587:threat:(14, 14)|1592:knowledge_banking:(14, 13)|1637:threat:(6, 8)|1642:knowledge_banking:(5, 8)|16633:mastery:(3, 3)|17155:knowledge_banking:(6, 8)|22260:mastery:(16, 3)|23229:knowledge_banking:(14, 14)",13,6,4,3,4,True
v1_2,5.0,160000,2,2140118107,331,96000,0,0,0,0,1,0,5.0,457,"(3, 3)",0.0,True,True,0,,,,0,0.0,14003,2668,6,476,56826,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(3, 3)|(15, 16)|(16, 3)",3477,44,0,"(4, 2)",56826,68739,25,True,103174,11913,5,5,476,19370,"(6, 8)|(5, 8)|(14, 14)|(5, 9)|(14, 13)","(6, 8)|(5, 8)|(5, 9)|(14, 13)|(14, 14)","(5, 8):2|(5, 9):4|(6, 8):1|(14, 13):5|(14, 14):3","(5, 8):738|(5, 9):2895|(6, 8):476|(14, 13):19370|(14, 14):971","(5, 8):906|(5, 9):3949|(6, 8):903|(14, 13):19434|(14, 14):19435","(5, 8):868|(5, 9):1191|(6, 8):663|(14, 13):203|(14, 14):216","(5, 8):0|(5, 9):1|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,13546.0,579.5,0.0,5,8925.4,625.2,0.0,1,56826.0,103173.0,0.0,1,68739.0,24.0,0.0,0,0,"476:mastery:(4, 15)|738:mastery:(9, 10)|903:knowledge_banking:(6, 8)|906:knowledge_banking:(5, 8)|971:mastery:(11, 5)|2895:mastery:(3, 3)|3949:knowledge_banking:(5, 9)|19370:mastery:(15, 16)|19434:knowledge_banking:(14, 13)|19435:knowledge_banking:(14, 14)|56826:end_state_activation|56826:mastery:(16, 3)|68739:end_state_banking:(4, 2)",13,6,4,3,4,True
v1_2,5.0,160000,3,1759511476,331,96000,0,0,0,0,3,0,15.0,449,"(3, 3)",0.0,True,False,1,1245,,1245,0,0.0,20232,3922,6,362,5963,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(16, 3)|(11, 5)|(3, 3)",4602,149,0,"(2, 3)",29325,51792,34,True,130675,22467,5,5,362,5103,"(6, 8)|(14, 13)|(5, 8)|(5, 9)|(14, 14)","(14, 13)|(14, 14)|(6, 8)|(5, 8)|(5, 9)","(5, 8):3|(5, 9):4|(6, 8):1|(14, 13):2|(14, 14):5","(5, 8):1300|(5, 9):4034|(6, 8):362|(14, 13):690|(14, 14):5103","(5, 8):29320|(5, 9):29325|(6, 8):29319|(14, 13):906|(14, 14):22033","(5, 8):274|(5, 9):292|(6, 8):261|(14, 13):1018|(14, 14):737","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):3",57,1,1245.0,0.0,1.0,6,2908.6666666666665,767.0,0.0,5,22180.6,513.4,0.0,1,29325.0,130674.0,0.0,1,51792.0,33.0,0.0,1,0,"362:mastery:(4, 15)|690:mastery:(9, 10)|906:knowledge_banking:(14, 13)|1245:threat:(14, 14)|1300:mastery:(15, 16)|4034:mastery:(16, 3)|5103:mastery:(11, 5)|5963:mastery:(3, 3)|22033:knowledge_banking:(14, 14)|29319:knowledge_banking:(6, 8)|29320:knowledge_banking:(5, 8)|29325:end_state_activation|29325:knowledge_banking:(5, 9)|51792:end_state_banking:(2, 3)",14,6,4,3,4,True
v1_2,5.0,160000,4,1378904845,331,96000,0,0,0,0,7,0,35.0,465,"(3, 3)",0.0,True,False,3,5267,11237,11262,2,2.0,13753,320,6,835,66402,"(11, 5)","(11, 5)|(16, 3)|(3, 3)|(15, 16)|(9, 10)|(4, 15)",4535,663,0,"(17, 5)",66402,,0,False,93598,,5,5,835,58744,"(6, 8)|(14, 13)|(5, 8)|(14, 14)|(5, 9)","(14, 13)|(6, 8)|(5, 8)|(14, 14)|(5, 9)","(5, 8):3|(5, 9):5|(6, 8):1|(14, 13):2|(14, 14):4","(5, 8):11367|(5, 9):58744|(6, 8):835|(14, 13):1866|(14, 14):32914","(5, 8):11650|(5, 9):59729|(6, 8):11073|(14, 13):5252|(14, 14):32955","(5, 8):557|(5, 9):426|(6, 8):623|(14, 13):895|(14, 14):981","(5, 8):1|(5, 9):2|(6, 8):1|(14, 13):0|(14, 14):3",60,3,9255.333333333334,1.0,1.0,6,28688.0,755.8333333333334,0.0,5,24131.8,693.4,0.0,1,66402.0,93597.0,0.0,0,,,,3,0,"835:mastery:(11, 5)|1866:mastery:(16, 3)|5252:knowledge_banking:(14, 13)|5267:threat:(14, 14)|11073:knowledge_banking:(6, 8)|11237:threat:(5, 9)|11262:threat:(5, 8)|11367:mastery:(3, 3)|11650:knowledge_banking:(5, 8)|32914:mastery:(15, 16)|32955:knowledge_banking:(14, 14)|58744:mastery:(9, 10)|59729:knowledge_banking:(5, 9)|66402:end_state_activation|66402:mastery:(4, 15)",15,6,4,3,4,True
v1_2,5.0,160000,5,898959327,331,96000,0,0,0,0,3,0,15.0,420,"(3, 3)",0.0,True,False,0,,,,0,0.0,18998,5941,6,398,7796,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(3, 3)|(16, 3)|(15, 16)",3152,31,0,"(11, 10)",7796,9016,1054,True,152204,1220,5,5,398,6516,"(6, 8)|(5, 9)|(14, 14)|(5, 8)|(14, 13)","(6, 8)|(5, 9)|(5, 8)|(14, 14)|(14, 13)","(5, 8):4|(5, 9):2|(6, 8):1|(14, 13):5|(14, 14):3","(5, 8):2795|(5, 9):542|(6, 8):398|(14, 13):6516|(14, 14):2593","(5, 8):4932|(5, 9):2737|(6, 8):2673|(14, 13):7440|(14, 14):7439","(5, 8):916|(5, 9):918|(6, 8):475|(14, 13):1164|(14, 14):1244","(5, 8):1|(5, 9):0|(6, 8):0|(14, 13):1|(14, 14):1",54,0,,,,6,3440.0,525.3333333333334,0.0,5,5044.2,940.4,0.0,1,7796.0,152203.0,0.0,1,9016.0,1053.0,0.0,0,0,"398:mastery:(4, 15)|542:mastery:(9, 10)|2593:mastery:(11, 5)|2673:knowledge_banking:(6, 8)|2737:knowledge_banking:(5, 9)|2795:mastery:(3, 3)|4932:knowledge_banking:(5, 8)|6516:mastery:(16, 3)|7439:knowledge_banking:(14, 14)|7440:knowledge_banking:(14, 13)|7796:end_state_activation|7796:mastery:(15, 16)|9016:end_state_banking:(11, 10)",13,6,4,3,4,True
v1_2,5.0,160000,6,518352696,331,96000,0,0,0,0,4,0,20.0,424,"(3, 3)",0.0,True,False,2,6003,6191,6191,1,1.0,21664,4568,6,638,38704,"(4, 15)","(4, 15)|(3, 3)|(9, 10)|(11, 5)|(15, 16)|(16, 3)",3077,4,0,"(16, 15)",39823,43704,38,True,120177,3881,5,5,638,37110,"(5, 8)|(14, 13)|(5, 9)|(14, 14)|(6, 8)","(5, 8)|(5, 9)|(14, 14)|(14, 13)|(6, 8)","(5, 8):1|(5, 9):3|(6, 8):5|(14, 13):2|(14, 14):4","(5, 8):638|(5, 9):23760|(6, 8):37110|(14, 13):1199|(14, 14):29591","(5, 8):1236|(5, 9):23781|(6, 8):39823|(14, 13):38602|(14, 14):38601","(5, 8):1239|(5, 9):928|(6, 8):959|(14, 13):686|(14, 14):1101","(5, 8):0|(5, 9):3|(6, 8):1|(14, 13):0|(14, 14):0",60,2,6097.0,0.5,1.0,6,21833.666666666668,512.8333333333334,0.0,5,28408.6,979.6,0.0,1,39823.0,120176.0,0.0,1,43704.0,37.0,0.0,2,0,"638:mastery:(4, 15)|1199:mastery:(3, 3)|1236:knowledge_banking:(5, 8)|6003:threat:(5, 9)|6191:threat:(6, 8)|23760:mastery:(9, 10)|23781:knowledge_banking:(5, 9)|29591:mastery:(11, 5)|37110:mastery:(15, 16)|38601:knowledge_banking:(14, 14)|38602:knowledge_banking:(14, 13)|38704:mastery:(16, 3)|39823:end_state_activation|39823:knowledge_banking:(6, 8)|43704:end_state_banking:(16, 15)",15,6,4,3,4,True
v1_2,5.0,160000,7,38407178,331,96000,0,0,0,0,3,0,15.0,478,"(3, 3)",0.0,True,False,1,3277,,3277,0,0.0,20749,3758,6,658,55121,"(4, 15)","(4, 15)|(15, 16)|(16, 3)|(9, 10)|(11, 5)|(3, 3)",4021,826,0,"(15, 17)",55121,72179,1387,True,104879,17058,5,5,658,32203,"(14, 13)|(6, 8)|(14, 14)|(5, 9)|(5, 8)","(14, 13)|(14, 14)|(6, 8)|(5, 8)|(5, 9)","(5, 8):5|(5, 9):4|(6, 8):2|(14, 13):1|(14, 14):3","(5, 8):32203|(5, 9):31398|(6, 8):1014|(14, 13):658|(14, 14):13166","(5, 8):32676|(5, 9):32681|(6, 8):32675|(14, 13):1234|(14, 14):14759","(5, 8):666|(5, 9):1003|(6, 8):1005|(14, 13):1501|(14, 14):1180","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):3",57,1,3277.0,0.0,1.0,6,22260.0,670.1666666666666,0.0,5,22805.0,1068.0,0.0,1,55121.0,104878.0,0.0,1,72179.0,1386.0,0.0,1,0,"658:mastery:(4, 15)|1014:mastery:(15, 16)|1234:knowledge_banking:(14, 13)|3277:threat:(14, 14)|13166:mastery:(16, 3)|14759:knowledge_banking:(14, 14)|31398:mastery:(9, 10)|32203:mastery:(11, 5)|32675:knowledge_banking:(6, 8)|32676:knowledge_banking:(5, 8)|32681:knowledge_banking:(5, 9)|55121:end_state_activation|55121:mastery:(3, 3)|72179:end_state_banking:(15, 17)",14,6,4,3,4,True
v1_2,5.0,160000,8,1805284195,331,96000,0,0,0,0,3,0,15.0,393,"(3, 3)",0.0,True,False,1,12403,,12403,0,0.0,16345,4972,6,348,51964,"(4, 15)","(4, 15)|(16, 3)|(11, 5)|(3, 3)|(9, 10)|(15, 16)",5790,7,0,"(13, 16)",51964,51970,91,True,108036,6,5,5,348,24774,"(14, 14)|(14, 13)|(5, 9)|(5, 8)|(6, 8)","(14, 14)|(5, 8)|(5, 9)|(14, 13)|(6, 8)","(5, 8):4|(5, 9):3|(6, 8):5|(14, 13):2|(14, 14):1","(5, 8):3047|(5, 9):2851|(6, 8):24774|(14, 13):1836|(14, 14):348","(5, 8):12224|(5, 9):12225|(6, 8):30589|(14, 13):24866|(14, 14):1461","(5, 8):968|(5, 9):1172|(6, 8):525|(14, 13):378|(14, 14):57","(5, 8):0|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):0",57,1,12403.0,0.0,1.0,6,14136.666666666666,965.0,0.0,5,16273.0,617.0,0.0,1,51964.0,108035.0,0.0,1,51970.0,90.0,0.0,1,0,"348:mastery:(4, 15)|1461:knowledge_banking:(14, 14)|1836:mastery:(16, 3)|2851:mastery:(11, 5)|3047:mastery:(3, 3)|12224:knowledge_banking:(5, 8)|12225:knowledge_banking:(5, 9)|12403:threat:(6, 8)|24774:mastery:(9, 10)|24866:knowledge_banking:(14, 13)|30589:knowledge_banking:(6, 8)|51964:end_state_activation|51964:mastery:(15, 16)|51970:end_state_banking:(13, 16)",14,6,4,3,4,True
v1_2,5.0,160000,9,1325338677,331,96000,0,0,0,0,0,0,0.0,412,"(3, 3)",0.0,True,True,0,,,,0,0.0,11682,302,6,384,34395,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(11, 5)|(16, 3)|(3, 3)",4840,6,0,"(14, 4)",34395,42277,285,True,125605,7882,5,5,384,5812,"(14, 13)|(5, 8)|(14, 14)|(6, 8)|(5, 9)","(14, 14)|(14, 13)|(5, 8)|(5, 9)|(6, 8)","(5, 8):2|(5, 9):5|(6, 8):4|(14, 13):1|(14, 14):3","(5, 8):3616|(5, 9):5812|(6, 8):4871|(14, 13):384|(14, 14):4002","(5, 8):8844|(5, 9):8845|(6, 8):8847|(14, 13):4072|(14, 14):4071","(5, 8):1259|(5, 9):945|(6, 8):447|(14, 13):647|(14, 14):1291","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,8846.666666666666,806.6666666666666,0.0,5,6935.8,914.8,0.0,1,34395.0,125604.0,0.0,1,42277.0,284.0,0.0,0,0,"384:mastery:(4, 15)|3616:mastery:(9, 10)|4002:mastery:(15, 16)|4071:knowledge_banking:(14, 14)|4072:knowledge_banking:(14, 13)|4871:mastery:(11, 5)|5812:mastery:(16, 3)|8844:knowledge_banking:(5, 8)|8845:knowledge_banking:(5, 9)|8847:knowledge_banking:(6, 8)|34395:end_state_activation|34395:mastery:(3, 3)|42277:end_state_banking:(14, 4)",13,6,4,3,4,True
v1_2,10.0,160000,0,565380326,331,96000,0,0,0,0,5,0,50.0,414,"(3, 3)",0.0,True,False,3,1541,1573,2279,2,2.0,18484,23,6,996,9638,"(4, 15)","(4, 15)|(9, 10)|(16, 3)|(11, 5)|(3, 3)|(15, 16)",4276,6,0,"(17, 18)",9638,9764,775,True,150362,126,5,5,996,4423,"(5, 8)|(14, 13)|(14, 14)|(6, 8)|(5, 9)","(5, 8)|(14, 13)|(6, 8)|(5, 9)|(14, 14)","(5, 8):1|(5, 9):5|(6, 8):4|(14, 13):2|(14, 14):3","(5, 8):996|(5, 9):4423|(6, 8):2931|(14, 13):1136|(14, 14):2514","(5, 8):1544|(5, 9):5675|(6, 8):3161|(14, 13):2282|(14, 14):8935","(5, 8):1149|(5, 9):753|(6, 8):1075|(14, 13):319|(14, 14):1257","(5, 8):0|(5, 9):1|(6, 8):3|(14, 13):0|(14, 14):1",63,3,1797.6666666666667,1.0,1.0,6,3606.3333333333335,712.6666666666666,0.0,5,4319.4,907.6,0.0,1,9638.0,150361.0,0.0,1,9764.0,774.0,0.0,3,0,"996:mastery:(4, 15)|1136:mastery:(9, 10)|1541:threat:(6, 8)|1544:knowledge_banking:(5, 8)|1573:threat:(5, 9)|2279:threat:(14, 14)|2282:knowledge_banking:(14, 13)|2514:mastery:(16, 3)|2931:mastery:(11, 5)|3161:knowledge_banking:(6, 8)|4423:mastery:(3, 3)|5675:knowledge_banking:(5, 9)|8935:knowledge_banking:(14, 14)|9638:end_state_activation|9638:mastery:(15, 16)|9764:end_state_banking:(17, 18)",16,6,4,3,4,True
v1_2,10.0,160000,1,184773695,331,96000,0,0,0,0,8,0,80.0,421,"(3, 3)",0.0,True,False,4,1444,2703,4413,2,2.0,21029,4860,6,573,33000,"(3, 3)","(3, 3)|(9, 10)|(15, 16)|(16, 3)|(11, 5)|(4, 15)",4772,202,0,"(10, 8)",33000,33539,9,True,127000,539,5,5,573,12555,"(6, 8)|(5, 8)|(5, 9)|(14, 14)|(14, 13)","(6, 8)|(5, 8)|(14, 14)|(5, 9)|(14, 13)","(5, 8):2|(5, 9):3|(6, 8):1|(14, 13):5|(14, 14):4","(5, 8):1596|(5, 9):3276|(6, 8):573|(14, 13):12555|(14, 14):9424","(5, 8):2496|(5, 9):13833|(6, 8):1419|(14, 13):14544|(14, 14):9931","(5, 8):941|(5, 9):291|(6, 8):835|(14, 13):1049|(14, 14):1304","(5, 8):3|(5, 9):3|(6, 8):0|(14, 13):1|(14, 14):1",66,4,2965.5,1.5,1.0,6,10070.666666666666,795.3333333333334,0.0,5,8444.6,881.0,0.0,1,33000.0,126999.0,0.0,1,33539.0,8.0,0.0,4,0,"573:mastery:(3, 3)|1419:knowledge_banking:(6, 8)|1444:threat:(5, 8)|1596:mastery:(9, 10)|2496:knowledge_banking:(5, 8)|2703:threat:(5, 9)|3276:mastery:(15, 16)|3302:threat:(14, 13)|4413:threat:(14, 14)|9424:mastery:(16, 3)|9931:knowledge_banking:(14, 14)|12555:mastery:(11, 5)|13833:knowledge_banking:(5, 9)|14544:knowledge_banking:(14, 13)|33000:end_state_activation|33000:mastery:(4, 15)|33539:end_state_banking:(10, 8)",17,6,4,3,4,True
v1_2,10.0,160000,2,1852311825,331,96000,0,0,0,0,1,0,10.0,427,"(3, 3)",0.0,True,True,0,,,,0,0.0,13179,28415,6,358,12120,"(4, 15)","(4, 15)|(16, 3)|(11, 5)|(3, 3)|(15, 16)|(9, 10)",2994,72,0,"(15, 3)",12120,58867,188,True,147880,46747,5,5,358,10942,"(6, 8)|(5, 8)|(14, 14)|(5, 9)|(14, 13)","(6, 8)|(5, 8)|(5, 9)|(14, 14)|(14, 13)","(5, 8):2|(5, 9):4|(6, 8):1|(14, 13):5|(14, 14):3","(5, 8):3074|(5, 9):4067|(6, 8):358|(14, 13):10942|(14, 14):3415","(5, 8):3668|(5, 9):8187|(6, 8):3667|(14, 13):11080|(14, 14):10923","(5, 8):257|(5, 9):456|(6, 8):49|(14, 13):385|(14, 14):54","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):1|(14, 14):0",54,0,,,,6,5662.666666666667,499.0,0.0,5,7505.0,237.2,0.0,1,12120.0,147879.0,0.0,1,58867.0,187.0,0.0,0,0,"358:mastery:(4, 15)|3074:mastery:(16, 3)|3415:mastery:(11, 5)|3667:knowledge_banking:(6, 8)|3668:knowledge_banking:(5, 8)|4067:mastery:(3, 3)|8187:knowledge_banking:(5, 9)|10923:knowledge_banking:(14, 14)|10942:mastery:(15, 16)|11080:knowledge_banking:(14, 13)|12120:end_state_activation|12120:mastery:(9, 10)|58867:end_state_banking:(15, 3)",13,6,4,3,4,True
